username,location,sentiment,sentiment-score,text,time_zone,created_at,place,lang,quote_count,reply_count,retweeted,retweet_count,favorited,favorite_count,timestamp_ms,followers_count,friends_count,statuses_count
Matt Barrie,"Bristol, CT",NEGATIVE,0.39080235360000004,"@elleduncanESPN @SportsCenter You’re talking about the cereal bracket we did? Golden Grahams, Cinnamon Toast Crunch… https://t.co/GE8UKO0AmR",Eastern Time (US & Canada),Sat Mar 17 01:13:13 +0000 2018,,en,0,0,False,0,False,0,1521249193831,18078,686,15228
暮らし@相互フォロー,日本,NEUTRAL,0.556537509,"GMOインターネットグループ（東証一部上場）のGMOコイン。
グループ内のオンライン金融サービスでの知見を活かし、お客様の安心を最優先にサービス提供をしています。
＃暮らし　＃ＧＭＯ
https://t.co/rmwp58XZfw",,Sat Mar 17 01:13:53 +0000 2018,,ja,0,0,False,0,False,0,1521249233004,1823,2152,6659
ぬむーい,,NEUTRAL,0.5721401572,"RT @q_MW_p: 安倍政権、日本の　＃農業　を根絶せしめる愚行…ひっそり種子法廃止で
https://t.co/vlcKr9WrPF
＃種子法廃止　＃Monsanto　＃BYER　＃TPP　＃日欧EPA　＃GMO
＃農業潰し　＃多国籍企業参入　＃侵略　＃売国 https:…",,Sat Mar 17 01:14:30 +0000 2018,,ja,0,0,False,0,False,0,1521249270845,393,1310,20460
Donna,,NEGATIVE,0.0143451998,RT @janetteedson: 7% of gene EXPRESSION changed. Not unexpected. Telomeres shortened. Also not unexpected. 7% of genes or DNA changing. wou…,Atlantic Time (Canada),Sat Mar 17 01:14:40 +0000 2018,,en,0,0,False,0,False,0,1521249280114,282,778,78692
kabujumping,,NEGATIVE,0.3457901478,GMOクリック証券のバイナリ https://t.co/6tbkl5qHP3,,Sat Mar 17 01:14:45 +0000 2018,,ja,0,0,False,0,False,0,1521249285710,46,239,3154
遺伝子組み換えに表示は必須！,,NEGATIVE,0.3425749242,"「 #遺伝子組み換え でない」表示が消えたら？→④次は「遺伝子組み換え」の表示義務撤廃。これこそ #GM 推進派の真の狙い。　詳細→
→https://t.co/5rCZe5InEy　＃食の安全
https://t.co/FTr5lQ3S0d",,Sat Mar 17 01:14:47 +0000 2018,,ja,0,0,False,0,False,0,1521249287187,1,8,1519
Table Party USA,,NEGATIVE,0.2522723973,Genetically modified disbelief and the lonely road to the sorcerer’s stone https://t.co/ycdYVGcQJu https://t.co/ymRiZedJx1,,Sat Mar 17 01:14:52 +0000 2018,,en,0,0,False,0,False,0,1521249292541,7,22,12268
Farm Fairy Crafts,"Austin, Texas",POSITIVE,0.7902892232000001,"Heirloom Tomato Seeds Organic Non-GMO- Fruit Selected &amp; Bred for Appearance, Flavor, Sun-Scald &amp; Crack Resistance: https://t.co/0o9uG86NSg",Central Time (US & Canada),Sat Mar 17 01:15:18 +0000 2018,,en,0,0,False,0,False,0,1521249318519,28406,21271,667894
紅の詩。,"Paris, France",NEUTRAL,0.5850580335000001,"【iCLUSTA+】大人気！法人向けレンタルサーバー『アイクラスタプラス』安心のWebサーバー稼働率100%！月額料金934円から！実績と信頼のGMO( ･ิω･ิ)
https://t.co/neGSSlLf5s",Hawaii,Sat Mar 17 01:15:35 +0000 2018,,ja,0,0,False,0,False,0,1521249335582,433,1270,12452
Yvette R Escove’r,Bedford Falls ,NEUTRAL,0.5676448345,"@MalwareTechBlog Just make sure there organic ,... where ure from there are no GMO’s",,Sat Mar 17 01:15:43 +0000 2018,,en,0,0,False,0,False,0,1521249343231,156,568,7226
Hari,"West Lafayette, IN",NEUTRAL,0.5138189197,"RT @jonathandgjones: As armyworm invasion devastates crops, Ugandan scientists bemoan GMO political stalemate https://t.co/kDYdhQe9IA via @…",,Sat Mar 17 01:15:45 +0000 2018,,ro,0,0,False,0,False,0,1521249345679,161,490,569
Rocio|YourSassySelf,Snapchat - yoursassyself,POSITIVE,0.9662616849000001,RT @chachafance: The convenient KetoFast powder ketone supplement by @HealthyWiserLLC makes it SO easy to stay in #ketosis! #freesample #he…,Eastern Time (US & Canada),Sat Mar 17 01:16:01 +0000 2018,,en,0,0,False,0,False,0,1521249361782,4181,1776,38075
Che the Anon,,NEUTRAL,0.41227284070000003,@30ASeawitch @stuartsmyth66 @MonsantoCo “The laureates’ letter relies for its impact entirely on the supposed autho… https://t.co/midl1DASqb,,Sat Mar 17 01:16:09 +0000 2018,,en,0,0,False,0,False,0,1521249369500,586,760,6234
ManureTea Since 1924,California,POSITIVE,0.715506494,The latest GMO/GE  Update! https://t.co/g6wmrV18IX Thanks to @andi_bishop55 @TrendsFM @treecredits #crops #farming,Pacific Time (US & Canada),Sat Mar 17 01:16:14 +0000 2018,,en,0,0,False,0,False,0,1521249374322,15655,12614,212883
速報! プロ野球ニュース【ファボデリ】,,NEGATIVE,0.3992343545,GMOメディア：オンラインゲームプラットフォーム「ゲソてん」NPB承認の本格プロ野球ゲーム「激突！最強プロ野球ドリームバトル」を4月より提供開始予定 - PR TIMES (プレスリリース) 　　　　　　●投稿元へ→→→ https://t.co/GJsJbRCzEU,Pacific Time (US & Canada),Sat Mar 17 01:16:23 +0000 2018,,ja,0,0,False,0,False,0,1521249383015,20,0,22901
Atlanbe,,NEGATIVE,0.0689143389,"RT @PamelaGillaspi2: @mitchellvii American’s are Dumb-Downed with Chemtrails, Vaccines, Fluoride, GMO, AI, Fake News ... Putin says they wi…",Pacific Time (US & Canada),Sat Mar 17 01:16:29 +0000 2018,,en,0,0,False,0,False,0,1521249389007,1489,986,74132
おトクーポン＠相互フォロー,,POSITIVE,0.7439233065,"84%OFF【1,280円】加圧コンプレッションスパッツ(くまポン by GMO) https://t.co/ikkuQl1eKe
#お得 #クーポン #割引き #くまポン #おすすめ #お買い得 #小さな幸せ 
#コンプレッションウェア #ダイエット",Tokyo,Sat Mar 17 01:16:45 +0000 2018,,ja,0,0,False,0,False,0,1521249405377,325,656,788
Xbony2,United States,POSITIVE,0.8173392415,@TravisRuger Gary Johnson supporting GMO labeling is quite interesting to me as it seems to be a pretty non-liberta… https://t.co/hSWwwfca2x,Eastern Time (US & Canada),Sat Mar 17 01:18:00 +0000 2018,,en,0,0,False,0,False,0,1521249480207,445,258,11065
Why It Matters,,NEGATIVE,0.13632604480000002,RT @ronnie_cummins: Factory farmed GMO food is a public #health disaster. #GMOAwarenessWeek #GMOs #WednesdayWisdom https://t.co/foiGRw2Zvj,,Sat Mar 17 01:18:04 +0000 2018,,en,0,0,False,0,False,0,1521249484050,2781,3760,91491
Archer's Father,,NEUTRAL,0.5930221677,The Russian's sure do love famines. https://t.co/y5jTSWAqcN,Eastern Time (US & Canada),Sat Mar 17 01:18:25 +0000 2018,,en,0,0,False,0,False,0,1521249505147,367,134,8247
Treatment for Cancer,Global,NEUTRAL,0.443980068,RT @JoeChaoMD: Full article published @JAMAOnc KEYNOTE-059 trial that led to 3rd-line pembro FDA approval in #stomachcancer #immunotherapy.…,Caracas,Sat Mar 17 01:18:28 +0000 2018,,en,0,0,False,0,False,0,1521249508016,774,149,83901
Dale Ketcheson,"Moira, ON",POSITIVE,0.9397063851,Good to know Splenda is made with non-GMO stevia leaves. I was worried about those millions of acres of RR Stevia,Atlantic Time (Canada),Sat Mar 17 01:18:56 +0000 2018,,en,0,0,False,0,False,0,1521249536896,957,830,15697
daniel garcia rosale,México,NEUTRAL,0.5681836605,"RT @TheAliceLittle: Scott Kelly, traveled space while his astronaut identical twin stayed on earth. It was originally reported Scott's DNA…",,Sat Mar 17 01:19:01 +0000 2018,,en,0,0,False,0,False,0,1521249541048,486,178,141925
Dodd,,POSITIVE,0.8269630671,"RT @GMOAnswers: GMO misinformation is all around us, especially in our grocery aisles. Chef Jonathan Bardzik takes shoppers on a mission to…",,Sat Mar 17 01:19:14 +0000 2018,,en,0,0,False,0,False,0,1521249554603,19,50,21
Darth Bader Ginsburg,"Buffalo, NY",NEGATIVE,0.0143451998,RT @janetteedson: 7% of gene EXPRESSION changed. Not unexpected. Telomeres shortened. Also not unexpected. 7% of genes or DNA changing. wou…,Singapore,Sat Mar 17 01:19:22 +0000 2018,,en,0,0,False,0,False,0,1521249562066,368,1262,19922
Travis Ruger,,POSITIVE,0.7372323275,RT @xbony2: @TravisRuger Gary Johnson supporting GMO labeling is quite interesting to me as it seems to be a pretty non-libertarian sort of…,,Sat Mar 17 01:19:37 +0000 2018,,en,0,0,False,0,False,0,1521249577985,8798,8352,121636
アヤ先生,,NEUTRAL,0.5633968115,茅ヶ崎の新しいジム、アプリが会員カード変わりらしいのでインストールしてみた。GMOおみせアプリっていうサービスで、そういうアプリすぐ作れるらしいしらなかった。,Tokyo,Sat Mar 17 01:20:31 +0000 2018,,ja,0,0,False,0,False,0,1521249631445,1173,1010,141505
🇺🇸#LockThemUp!🇺🇸,USA,NEGATIVE,0.0695644692,"California is so Liberal, why am I still eating GMO chemical shit storm and drinking poison water for $165.00 a month  #GMOshit   #MCGA",,Sat Mar 17 01:20:34 +0000 2018,,en,0,0,False,0,False,0,1521249634333,2528,4439,4855
The NY Evening,"New York, NY",NEGATIVE,0.3806510568,RT @TheNYevening: #British Scientist To Create Worlds First Genetically Modified Baby https://t.co/0S207T8slb https://t.co/GBpfjlgf7L,Pacific Time (US & Canada),Sat Mar 17 01:20:49 +0000 2018,,en,0,0,False,0,False,0,1521249649354,10220,11023,8416
Journey,DO NOT JOIN MILITARY,NEGATIVE,0.3165521324,RT @OrganicLiveFood: Studies suggest that #GMO Wheat may silence n even permanently damage human genes n result in serious #health issues h…,,Sat Mar 17 01:20:56 +0000 2018,,en,0,0,False,0,False,0,1521249656453,150,473,1010
Sarah Taber,"Fayetteville, NC",NEGATIVE,0.046098001300000004,"HA, yeah that sounds like somebody's marketing spin.

FWIW people who pick tree fruits teeeeend to be more on the f… https://t.co/UuVoSdAxbR",Pacific Time (US & Canada),Sat Mar 17 01:21:14 +0000 2018,,en,0,0,False,0,False,0,1521249674588,3917,899,1845
🇺🇸#LockThemUp!🇺🇸,USA,NEUTRAL,0.5063951612,"RT @GMWatch: Indian govt shaken by massive protest, slashes #Monsanto's #GMO seed royalty, says US firm 'free to leave'. And other news! ht…",,Sat Mar 17 01:21:56 +0000 2018,,en,0,0,False,0,False,0,1521249716083,2528,4439,4856
🇺🇸#LockThemUp!🇺🇸,USA,NEUTRAL,0.4221924543,RT @TheAcronymMaker: BREAKING NEWS on GMO Food. https://t.co/Km2J3Lv5YT,,Sat Mar 17 01:22:20 +0000 2018,,en,0,0,False,0,False,0,1521249740415,2528,4439,4857
アヤ先生,,NEGATIVE,0.2254835963,"札幌のジムの導入事例　https://t.co/8FC8gmlyQu
確かに、SNSみたいに告知が流れていかないのとか、クーポン発行できるのはメリットだなー。ただ、私のスマホは容量不足でアプリが更新できないとしょっちゅう言われるので、なんでもかんでも入れるわけにいかないので、",Tokyo,Sat Mar 17 01:22:38 +0000 2018,,ja,0,0,False,0,False,0,1521249758125,1173,1010,141506
🇺🇸#LockThemUp!🇺🇸,USA,NEGATIVE,0.3423944116,"RT @foe_us: .@Syngenta owes $1.5 billion for the economic damage of its #GMO corn.

https://t.co/0dQ6sa0eLc https://t.co/XQDetU0HxT",,Sat Mar 17 01:22:44 +0000 2018,,en,0,0,False,0,False,0,1521249764621,2528,4439,4858
어용쏠로체질Am Sonnenhof 4,,POSITIVE,0.7126308680000001,"RT @Kammuse: GMO 완전표시제 없이 아이들의 미래는 재앙입니다. 결국 민족전체의 재앙입니다. https://t.co/Q7Qx2o0v8Z
몬산토 구내식당에는 GMO 식품 반입을 불허합니다. 우리나라 몬산토 장학생들은 GMO쌀을 만들려고 혈안…",Seoul,Sat Mar 17 01:22:52 +0000 2018,,ko,0,0,False,0,False,0,1521249772995,4591,3039,180383
DWatchNews N America,USA Canada Mexico NorthPacific,POSITIVE,0.8277127743,"RT @GreenAwakening: increasing crop yields with less water—""What we've been able to do by changing the expression of a single gene, which i…",Pacific Time (US & Canada),Sat Mar 17 01:22:53 +0000 2018,,en,0,0,False,0,False,0,1521249773453,1475,4997,48470
Robert Wager,"Nanaimo, British Columbia",NEUTRAL,0.4331878722,"RT @AgBioWorld: Memo to South Australians: When you go to the poll, please vote against the science-denying Labor government which has exte…",Pacific Time (US & Canada),Sat Mar 17 01:22:56 +0000 2018,,en,0,0,False,0,False,0,1521249776034,2516,129,23001
🇺🇸#LockThemUp!🇺🇸,USA,POSITIVE,0.6016042829,RT @sixfeetofficial: I find it funny that these hater/ troll type motherfucking shitalkers are almost always the stereotypical 15 year old…,,Sat Mar 17 01:22:56 +0000 2018,,en,0,0,False,0,False,0,1521249776951,2528,4439,4859
Lon Hope,Canada,NEGATIVE,0.3423944116,"RT @foe_us: .@Syngenta owes $1.5 billion for the economic damage of its #GMO corn.

https://t.co/0dQ6sa0eLc https://t.co/XQDetU0HxT",Eastern Time (US & Canada),Sat Mar 17 01:22:57 +0000 2018,,en,0,0,False,0,False,0,1521249777416,17830,18054,56821
Jmb,,NEGATIVE,0.1627101451,@MickWSmith Putin does not lie. Organic food prevent cancer. Russia organic west gmo.putin is actually ok.,,Sat Mar 17 01:23:20 +0000 2018,,en,0,0,False,0,False,0,1521249800706,139,516,10768
BigGreenExchange.com,"California, USA",NEGATIVE,0.2291848958,"CA ONLY! 99.9% Pure CBD Isolate This CBD isolate is a pure isolate powder containing 99.9% CBD, our highest concent… https://t.co/v9OuD609Qn",Pacific Time (US & Canada),Sat Mar 17 01:23:40 +0000 2018,,en,0,0,False,0,False,0,1521249820646,2572,4936,136378
Magicone,"Minnesota, USA",NEGATIVE,0.2187376171,RT @NonGMOProject: GMOs can show up anywhere — even in beer! https://t.co/8Nm9Lv1GH6,Central Time (US & Canada),Sat Mar 17 01:23:54 +0000 2018,,en,0,0,False,0,False,0,1521249834402,331,316,20774
🇺🇸#LockThemUp!🇺🇸,USA,NEGATIVE,0.3438744843,"RT @LotusOak: Long-term toxicology #STUDY shows pigs were harmed by the consumption of #GMO Corn &amp; Soy 

https://t.co/Zd4CcnJnLb https://t.…",,Sat Mar 17 01:24:01 +0000 2018,,en,0,0,False,0,False,0,1521249841987,2528,4439,4860
🇺🇸#LockThemUp!🇺🇸,USA,NEUTRAL,0.5918931961,RT @SGTreport: I liked a @YouTube video https://t.co/R2PbZv0SAm THE FERTILITY RATE IS DROPPING ALL OVER THE WORLD. HERE'S 3 REASONS WHY. WI…,,Sat Mar 17 01:24:07 +0000 2018,,en,0,0,False,0,False,0,1521249847789,2528,4439,4861
Philli H,,NEGATIVE,0.11386364700000001,@LisaTeMorenga @laura_boykin This is Ms Boykin's claim and she is given to hyperbole as you will see if you read he… https://t.co/zypOehP7jS,Auckland,Sat Mar 17 01:24:18 +0000 2018,,en,0,0,False,0,False,0,1521249858151,1921,2166,73052
"sincerely, arrica","New England, USA",POSITIVE,0.6781517863000001,"RT @R_A_Dadass: All these genetically modified foods and I'm like, why hasn't someone found a way to make lettuce taste like pizza yet?",,Sat Mar 17 01:24:51 +0000 2018,,en,0,0,False,0,False,0,1521249891869,32,236,867
~Perdido~,Villa Gobernador Gálvez,POSITIVE,0.8586615324,"RT @AriMicaela: Desapareció otro perro, en el procrear de baigorria, el lobo uno todo blanco . A su vez hoy cuando iba al trabajo , veo una…",,Sat Mar 17 01:25:04 +0000 2018,,es,0,0,False,0,False,0,1521249904854,242,542,10412
Farm Fairy Crafts,"Austin, Texas",NEGATIVE,0.3371424973,.@MonsantoCo #GMO https://t.co/hPvKxxmwkA,Central Time (US & Canada),Sat Mar 17 01:25:23 +0000 2018,,und,0,0,False,0,False,0,1521249923498,28405,21271,667898
Rich Bearden,"Tacoma, WA",NEUTRAL,0.5681836605,"RT @TheAliceLittle: Scott Kelly, traveled space while his astronaut identical twin stayed on earth. It was originally reported Scott's DNA…",Pacific Time (US & Canada),Sat Mar 17 01:25:40 +0000 2018,,en,0,0,False,0,False,0,1521249940548,102,754,4033
CBI,,NEGATIVE,0.2712255418,"If water doesn't have any genes, how can it be a GMO? It can't.
https://t.co/7sKZ3dOO7P",Eastern Time (US & Canada),Sat Mar 17 01:26:02 +0000 2018,,en,0,0,False,0,False,0,1521249962309,7985,6266,19683
The Cloud Computing,,NEGATIVE,0.0325655788,@ProTrumptopia This seems more like a liberal tweet than anything... there is nothing wrong with GMO.,,Sat Mar 17 01:26:03 +0000 2018,,en,0,0,False,0,False,0,1521249963805,39,42,818
ReadySetIndieDev,"Maryland, USA",POSITIVE,0.7798935771000001,RT @Enricobenco: Decades of genetic engineering might lead to a freak show... @cryingsuns #pixelart #indiedev #indiegame #gamedev #pixelart…,Pacific Time (US & Canada),Sat Mar 17 01:26:17 +0000 2018,,en,0,0,False,0,False,0,1521249977347,1641,553,78666
shelley swanson,,POSITIVE,0.6205522418,The Shocking Difference Between Organic &amp; Non-GMO Labels – It’s Huge! https://t.co/FKDzKq0jyJ via @thefoodbabe,,Sat Mar 17 01:26:25 +0000 2018,,en,0,0,False,0,False,0,1521249985106,24,113,83
Schrodinger's Cat,United States,POSITIVE,0.6765004992,RT @coreyspowell: More helpful context: The changes in gene expression that Scott Kelly experienced in space may be similar to what happens…,Pacific Time (US & Canada),Sat Mar 17 01:26:28 +0000 2018,,en,0,0,False,0,False,0,1521249988109,828,4187,48822
Bob,NY,NEGATIVE,0.0143451998,RT @janetteedson: 7% of gene EXPRESSION changed. Not unexpected. Telomeres shortened. Also not unexpected. 7% of genes or DNA changing. wou…,Central Time (US & Canada),Sat Mar 17 01:26:43 +0000 2018,,en,0,0,False,0,False,0,1521250003467,817,890,42792
Molly Watts,NYC,NEUTRAL,0.5963531137,Follow up. For those that don’t want to read. Most of the difference was accountable to gene expression (no big dea… https://t.co/39N4UzQPte,Eastern Time (US & Canada),Sat Mar 17 01:27:02 +0000 2018,,en,0,0,False,0,False,0,1521250022264,67,653,185
雫桜 翼,裂いた魔剣,NEUTRAL,0.4440307915,RT @nukusu: GMOコインwwww https://t.co/W4P2YDHGxQ,Tokyo,Sat Mar 17 01:27:40 +0000 2018,,ja,0,0,False,0,False,0,1521250060795,42,75,1259
Crystal Carder,Grantsville Maryland,POSITIVE,0.9662616849000001,RT @chachafance: The convenient KetoFast powder ketone supplement by @HealthyWiserLLC makes it SO easy to stay in #ketosis! #freesample #he…,Eastern Time (US & Canada),Sat Mar 17 01:28:00 +0000 2018,,en,0,0,False,0,False,0,1521250080194,5391,2637,8870
Donald VanderPoel,,NEUTRAL,0.5262308717,"@CamilleLabchuk @NYFarmer @NYFarmer can’t reason with clueless.  #lostcause.   They don’t want Genetically modified food, hmmm.",,Sat Mar 17 01:28:16 +0000 2018,,en,0,0,False,0,False,0,1521250096667,6,14,6
Mel🐝,USA,NEGATIVE,0.37696775790000003,"RT @TheAlexNevil: I buy *organic* bananas so I know I’m putting the safest, non-gmo, pesticide free fruit into the trash.",,Sat Mar 17 01:28:50 +0000 2018,,en,0,0,False,0,False,0,1521250130109,4448,2443,31903
AltHealthWORKS,,NEGATIVE,0.317465812,This man is a one-man walking nightmare for Bill Gates and the GMO industry...Support his new film project if at... https://t.co/NLv8PjidU3,,Sat Mar 17 01:30:09 +0000 2018,,en,0,0,False,0,False,0,1521250209089,1420,2319,7678
Front Line Genomics,London,NEUTRAL,0.4481618404,"Using an epigenetic mechanism, romidepsin restored gene expression and alleviated social deficits in animal models… https://t.co/4pYSRvkkQk",Dublin,Sat Mar 17 01:30:10 +0000 2018,,en,0,0,False,0,False,0,1521250210179,5965,2453,15115
Jeff Drummond,"Denver, CO",NEGATIVE,0.1676419228,@TheGoldWaterUS GMO Monsanto is the enemy of all people. Do not buy round up. The pollution from growing GMO plants is being suppressed.,Pacific Time (US & Canada),Sat Mar 17 01:31:13 +0000 2018,,en,0,0,False,0,False,0,1521250273702,1024,1020,8464
SteelJoCaps,,NEUTRAL,0.4276528358,RT @FarmFairyCrafts: .@MonsantoCo #GMO https://t.co/hPvKxxmwkA,,Sat Mar 17 01:31:49 +0000 2018,,und,0,0,False,0,False,0,1521250309783,69,369,344
HAMAKKOintheWorld,YOKOHAMA JAPAN,NEUTRAL,0.45778489110000004,"How to get to know the true character of genetically modified food【Kellogg】
遺伝子組み換え食品の正体を知る方法【ケロッグ編】
https://t.co/b3Us9PeDbg",,Sat Mar 17 01:31:56 +0000 2018,,ja,0,0,False,0,False,0,1521250316796,15,21,11001
